period_covered,st_abbreviation,st_name,drug_spending,drug_rebates,spending_less_rebates,medicaid_state,medicaid_federal,medicaid_total,all_spending_state,all_spending_federal,all_spending_total,drugs_as_share_of_medicaid,medicaid_as_share_of_all_spending
2007,NH,New Hampshire,"$59,885,350.22","-$24,801,357.00","$35,083,993.22","$597,000,000.00","$580,000,000.00","$1,177,000,000.00","$3,131,000,000.00","$1,409,000,000.00","$4,540,000,000.00",2.98%,25.93%
2007,NJ,New Jersey,"$321,825,103.53","-$141,298,324.00","$180,526,779.53","$4,509,000,000.00","$4,554,000,000.00","$9,063,000,000.00","$36,641,000,000.00","$8,751,000,000.00","$45,392,000,000.00",1.99%,19.97%
2007,NM,New Mexico,"$3,314,846.90","-$4,266,269.00","-$951,422.10","$760,000,000.00","$1,941,000,000.00","$2,701,000,000.00","$10,296,000,000.00","$4,226,000,000.00","$14,522,000,000.00",-0.04%,18.60%
2007,NV,Nevada,"$57,401,718.46","-$24,390,080.00","$33,011,638.46","$437,376,807.00","$699,600,000.00","$1,136,976,807.00","$5,259,872,605.12","$1,860,600,000.00","$7,120,472,605.12",2.90%,15.97%
2007,NY,New York,"$2,877,576,509.82","-$989,654,102.00","$1,887,922,407.82","$12,520,732,000.00","$19,867,435,000.00","$32,388,167,000.00","$77,311,000,000.00","$35,453,000,000.00","$112,764,000,000.00",5.83%,28.72%
2007,OH,Ohio,"$437,414,857.02","-$368,308,835.00","$69,106,022.02","$10,369,000,000.00","$2,355,000,000.00","$12,724,000,000.00","$45,098,000,000.00","$8,350,000,000.00","$53,448,000,000.00",0.54%,23.81%
2007,OK,Oklahoma,"$280,695,877.84","-$81,970,378.00","$198,725,499.84","$1,152,000,000.00","$2,238,000,000.00","$3,390,000,000.00","$9,936,000,000.00","$8,780,000,000.00","$18,716,000,000.00",5.86%,18.11%
2007,OR,Oregon,"$89,968,459.62","-$40,003,730.00","$49,964,729.62","$1,296,000,000.00","$1,924,000,000.00","$3,220,000,000.00","$15,803,000,000.00","$4,419,000,000.00","$20,222,000,000.00",1.55%,15.92%
2007,PA,Pennsylvania,"$290,244,159.22","-$148,232,481.00","$142,011,678.22","$8,052,000,000.00","$9,441,000,000.00","$17,493,000,000.00","$39,102,000,000.00","$17,820,000,000.00","$56,922,000,000.00",0.81%,30.73%
2007,RI,Rhode Island,"$1,078,032.50","-$23,023,921.00","-$21,945,888.50","$789,000,000.00","$813,000,000.00","$1,602,000,000.00","$4,880,300,000.00","$1,846,700,000.00","$6,727,000,000.00",-1.37%,23.81%
2007,SC,South Carolina,"$373,167,785.17","-$111,803,151.00","$261,364,634.17","$1,413,000,000.00","$3,062,000,000.00","$4,475,000,000.00","$13,309,000,000.00","$6,680,000,000.00","$19,989,000,000.00",5.84%,22.39%
2007,SD,South Dakota,"$10,695,874.28","-$13,964,617.00","-$3,268,742.72","$219,000,000.00","$420,000,000.00","$639,000,000.00","$1,859,000,000.00","$1,200,000,000.00","$3,059,000,000.00",-0.51%,20.89%
2007,TN,Tennessee,"$475,204,149.11","-$202,036,899.00","$273,167,250.11","$2,526,000,000.00","$4,567,000,000.00","$7,093,000,000.00","$15,574,000,000.00","$8,965,000,000.00","$24,539,000,000.00",3.85%,28.91%
2007,TX,Texas,"$1,696,595,717.41","-$628,700,376.00","$1,067,895,341.41","$4,947,000,000.00","$7,032,000,000.00","$11,979,000,000.00","$50,485,000,000.00","$22,299,000,000.00","$72,784,000,000.00",8.91%,16.46%
2007,UT,Utah,"$30,149,688.66","-$36,149,406.00","-$5,999,717.34","$546,000,000.00","$1,048,000,000.00","$1,594,000,000.00","$7,614,300,000.00","$2,370,100,000.00","$9,984,400,000.00",-0.38%,15.96%
2007,VA,Virginia,"$188,003,922.64","-$80,766,561.00","$107,237,361.64","$2,585,941,334.00","$2,456,300,000.00","$5,042,241,334.00","$28,589,219,461.00","$6,243,800,000.00","$34,833,019,461.00",2.13%,14.48%
2007,VT,Vermont,"$11,268,483.77","-$600,930.00","$10,667,553.77","$385,000,000.00","$556,000,000.00","$941,000,000.00","$3,898,000,000.00","$1,250,000,000.00","$5,148,000,000.00",1.13%,18.28%
2007,WA,Washington,"$210,713,944.28","-$125,336,863.00","$85,377,081.28","$2,833,000,000.00","$2,887,000,000.00","$5,720,000,000.00","$23,618,000,000.00","$6,326,000,000.00","$29,944,000,000.00",1.49%,19.10%
2007,WI,Wisconsin,"$116,267,989.52","-$143,632,648.00","-$27,364,658.48","$1,933,000,000.00","$2,835,000,000.00","$4,768,000,000.00","$27,007,000,000.00","$7,244,100,000.00","$34,251,100,000.00",-0.57%,13.92%
2007,WV,West Virginia,"$263,103,556.13","-$123,922,242.00","$139,181,314.13","$610,000,000.00","$1,547,000,000.00","$2,157,000,000.00","$15,279,000,000.00","$3,263,000,000.00","$18,542,000,000.00",6.45%,11.63%
2007,WY,Wyoming,"$4,172,159.95","-$10,697,205.00","-$6,525,045.05","$213,000,000.00","$239,000,000.00","$452,000,000.00","$4,448,900,000.00","$457,200,000.00","$4,906,100,000.00",-1.44%,9.21%
2006,AK,Alaska,"$57,999,909.40","-$29,972,036.00","$28,027,873.40","$396,000,000.00","$670,000,000.00","$1,066,000,000.00","$6,785,000,000.00","$2,856,000,000.00","$9,641,000,000.00",2.63%,11.06%
2006,AL,Alabama,"$482,470.32","-$151,202,667.00","-$150,720,196.68","$1,232,000,000.00","$2,999,000,000.00","$4,231,000,000.00","$23,331,000,000.00","$10,344,000,000.00","$33,675,000,000.00",-3.56%,12.56%
2006,AR,Arkansas,"$156,616,895.10","-$118,344,184.00","$38,272,711.10","$837,000,000.00","$2,307,000,000.00","$3,144,000,000.00","$10,701,000,000.00","$4,602,000,000.00","$15,303,000,000.00",1.22%,20.54%
2006,CA,California,"$2,449,796,720.46","-$2,003,588,121.00","$446,208,599.46","$13,863,000,000.00","$17,311,000,000.00","$31,174,000,000.00","$119,612,000,000.00","$53,569,000,000.00","$173,181,000,000.00",1.43%,18.00%
2006,CO,Colorado,"$75,644,569.58","-$71,239,947.00","$4,404,622.58","$1,322,000,000.00","$1,297,000,000.00","$2,619,000,000.00","$12,062,100,000.00","$3,571,000,000.00","$15,633,100,000.00",0.17%,16.75%
2006,CT,Connecticut,"$29,834,935.83","-$122,995,117.00","-$93,160,181.17","$3,921,000,000.00",$0.00,"$3,921,000,000.00","$19,293,000,000.00","$1,189,000,000.00","$20,482,000,000.00",-2.38%,19.14%
2006,DE,Delaware,$0.00,"-$56,036,325.00","-$56,036,325.00","$459,000,000.00","$464,000,000.00","$923,000,000.00","$6,536,000,000.00","$1,029,000,000.00","$7,565,000,000.00",-6.07%,12.20%
2006,FL,Florida,"$923,399,661.66","-$785,734,783.00","$137,664,878.66","$5,710,000,000.00","$8,135,000,000.00","$13,845,000,000.00","$42,829,000,000.00","$18,750,000,000.00","$61,579,000,000.00",0.99%,22.48%
2006,GA,Georgia,"$448,001,865.00","-$291,622,285.00","$156,379,580.00","$2,456,000,000.00","$3,692,000,000.00","$6,148,000,000.00","$24,745,670,000.00","$9,775,000,000.00","$34,520,670,000.00",2.54%,17.81%
2006,HI,Hawaii,"$22,259,059.12","-$26,909,953.00","-$4,650,893.88","$393,000,000.00","$582,000,000.00","$975,000,000.00","$7,936,000,000.00","$1,539,000,000.00","$9,475,000,000.00",-0.48%,10.29%
2006,IA,Iowa,"$156,254,807.98","-$124,128,589.00","$32,126,218.98","$1,120,000,000.00","$1,538,000,000.00","$2,658,000,000.00","$10,747,000,000.00","$3,922,000,000.00","$14,669,000,000.00",1.21%,18.12%
2006,ID,Idaho,"$93,985,271.99","-$40,985,428.00","$52,999,843.99","$387,000,000.00","$709,000,000.00","$1,096,000,000.00","$3,219,100,000.00","$1,810,500,000.00","$5,029,600,000.00",4.84%,21.79%
2006,IL,Illinois,"$107,403,813.52","-$618,201,337.00","-$510,797,523.48","$5,913,000,000.00","$5,479,000,000.00","$11,392,000,000.00","$32,737,000,000.00","$10,685,000,000.00","$43,422,000,000.00",-4.48%,26.24%
2006,IN,Indiana,"$252,213,425.70","-$189,638,175.00","$62,575,250.70","$1,788,000,000.00","$3,034,000,000.00","$4,822,000,000.00","$14,947,000,000.00","$6,683,000,000.00","$21,630,000,000.00",1.30%,22.29%
2006,KS,Kansas,"$87,892,682.83","-$83,822,264.00","$4,070,418.83","$835,000,000.00","$1,331,000,000.00","$2,166,000,000.00","$8,168,000,000.00","$3,265,000,000.00","$11,433,000,000.00",0.19%,18.95%
2006,KY,Kentucky,"$432,925,477.04","-$166,823,518.00","$266,101,959.04","$1,364,000,000.00","$3,126,000,000.00","$4,490,000,000.00","$13,725,000,000.00","$6,767,000,000.00","$20,492,000,000.00",5.93%,21.91%
2006,LA,Louisiana,"$320,271,933.53","-$236,094,989.00","$84,176,944.53","$1,031,000,000.00","$3,716,000,000.00","$4,747,000,000.00","$14,830,000,000.00","$8,166,000,000.00","$22,996,000,000.00",1.77%,20.64%
2006,MA,Massachusetts,"$15,417,494.14","-$249,802,612.00","-$234,385,117.86","$6,917,000,000.00",$0.00,"$6,917,000,000.00","$36,713,000,000.00","$2,466,000,000.00","$39,179,000,000.00",-3.39%,17.65%
2006,MD,Maryland,"$41,615,946.26","-$146,885,818.00","-$105,269,871.74","$2,582,000,000.00","$2,609,000,000.00","$5,191,000,000.00","$20,654,000,000.00","$6,214,000,000.00","$26,868,000,000.00",-2.03%,19.32%
2006,ME,Maine,"$120,621,646.79","-$109,154,739.00","$11,466,907.79","$843,000,000.00","$1,429,000,000.00","$2,272,000,000.00","$4,739,000,000.00","$2,361,000,000.00","$7,100,000,000.00",0.50%,32.00%
2006,MI,Michigan,"$397,380,616.01","-$266,023,913.00","$131,356,703.01","$3,699,000,000.00","$4,698,000,000.00","$8,397,000,000.00","$30,230,700,000.00","$11,498,600,000.00","$41,729,300,000.00",1.56%,20.12%
2006,MN,Minnesota,"$137,645,184.72","-$127,005,850.00","$10,639,334.72","$2,704,000,000.00","$2,833,000,000.00","$5,537,000,000.00","$20,129,000,000.00","$5,628,000,000.00","$25,757,000,000.00",0.19%,21.50%
2006,MO,Missouri,"$51,069,160.57","-$283,690,752.00","-$232,621,591.43","$2,854,000,000.00","$4,024,000,000.00","$6,878,000,000.00","$14,150,000,000.00","$5,539,000,000.00","$19,689,000,000.00",-3.38%,34.93%
2006,MS,Mississippi,"$146,949,032.90","-$94,726,175.00","$52,222,857.90","$736,880,000.00","$2,576,800,000.00","$3,313,680,000.00","$7,184,180,000.00","$5,827,500,000.00","$13,011,680,000.00",1.58%,25.47%
2006,MT,Montana,"$52,841,151.59","-$29,339,707.00","$23,501,444.59","$197,300,000.00","$522,100,000.00","$719,400,000.00","$2,941,618,000.00","$1,528,380,000.00","$4,469,998,000.00",3.27%,16.09%
2006,NC,North Carolina,"$454,031,643.72","-$392,510,718.00","$61,520,925.72","$3,373,000,000.00","$5,466,000,000.00","$8,839,000,000.00","$24,803,000,000.00","$10,163,000,000.00","$34,966,000,000.00",0.70%,25.28%
2006,ND,North Dakota,"$11,566,805.08","-$14,556,963.00","-$2,990,157.92","$167,000,000.00","$342,000,000.00","$509,000,000.00","$2,032,000,000.00","$1,263,000,000.00","$3,295,000,000.00",-0.59%,15.45%
2006,NE,Nebraska,"$1,690,251.61","-$50,098,788.00","-$48,408,536.39","$596,600,000.00","$854,700,000.00","$1,451,300,000.00","$5,670,300,000.00","$2,302,800,000.00","$7,973,100,000.00",-3.34%,18.20%
2006,NH,New Hampshire,"$56,595,348.22","-$41,576,163.00","$15,019,185.22","$562,000,000.00","$553,000,000.00","$1,115,000,000.00","$3,056,000,000.00","$1,415,000,000.00","$4,471,000,000.00",1.35%,24.94%
2006,NJ,New Jersey,"$267,806,384.51","-$255,740,748.00","$12,065,636.51","$4,459,000,000.00","$4,519,000,000.00","$8,978,000,000.00","$33,884,000,000.00","$8,420,000,000.00","$42,304,000,000.00",0.13%,21.22%
2006,NM,New Mexico,"$519,323.17","-$8,370,787.00","-$7,851,463.83","$754,000,000.00","$1,810,000,000.00","$2,564,000,000.00","$8,799,000,000.00","$4,098,000,000.00","$12,897,000,000.00",-0.31%,19.88%
2006,NV,Nevada,"$37,699,706.25","-$33,744,565.00","$3,955,141.25","$490,725,372.41","$673,300,000.00","$1,164,025,372.41","$5,827,878,784.57","$1,745,175,000.00","$7,573,053,784.57",0.34%,15.37%
2006,NY,New York,"$1,991,092,815.36","-$1,153,069,774.00","$838,023,041.36","$11,522,398,000.00","$18,687,000,000.00","$30,209,398,000.00","$69,723,000,000.00","$34,618,000,000.00","$104,341,000,000.00",2.77%,28.95%
2006,OH,Ohio,"$601,312,412.64","-$642,960,152.00","-$41,647,739.36","$11,452,000,000.00","$1,987,000,000.00","$13,439,000,000.00","$44,832,000,000.00","$8,616,000,000.00","$53,448,000,000.00",-0.31%,25.14%
2006,OK,Oklahoma,"$171,301,454.36","-$111,463,989.00","$59,837,465.36","$1,037,000,000.00","$1,952,000,000.00","$2,989,000,000.00","$11,040,000,000.00","$5,336,000,000.00","$16,376,000,000.00",2.00%,18.25%
2006,OR,Oregon,"$37,580,181.23","-$54,255,162.00","-$16,674,980.77","$1,221,000,000.00","$1,941,000,000.00","$3,162,000,000.00","$15,718,000,000.00","$4,504,000,000.00","$20,222,000,000.00",-0.53%,15.64%
2006,PA,Pennsylvania,"$253,146,419.10","-$217,331,797.00","$35,814,622.10","$8,116,000,000.00","$9,106,000,000.00","$17,222,000,000.00","$36,607,000,000.00","$17,305,000,000.00","$53,912,000,000.00",0.21%,31.94%
2006,RI,Rhode Island,$0.00,"-$45,358,853.00","-$45,358,853.00","$775,000,000.00","$917,000,000.00","$1,692,000,000.00","$4,659,200,000.00","$1,981,300,000.00","$6,640,500,000.00",-2.68%,25.48%
2006,SC,South Carolina,"$375,067,781.75","-$198,550,268.00","$176,517,513.75","$1,209,000,000.00","$2,695,000,000.00","$3,904,000,000.00","$11,439,000,000.00","$6,521,000,000.00","$17,960,000,000.00",4.52%,21.74%
2006,SD,South Dakota,$0.00,"-$18,823,036.00","-$18,823,036.00","$209,000,000.00","$431,000,000.00","$640,000,000.00","$1,802,000,000.00","$1,177,000,000.00","$2,979,000,000.00",-2.94%,21.48%
2006,TN,Tennessee,"$393,831,948.70","-$455,275,300.00","-$61,443,351.30","$2,458,000,000.00","$4,458,000,000.00","$6,916,000,000.00","$14,241,000,000.00","$9,137,000,000.00","$23,378,000,000.00",-0.89%,29.58%
2006,TX,Texas,"$1,377,147,534.81","-$687,417,646.00","$689,729,888.81","$7,072,000,000.00","$10,782,000,000.00","$17,854,000,000.00","$48,660,000,000.00","$24,710,000,000.00","$73,370,000,000.00",3.86%,24.33%
2006,UT,Utah,"$55,699.19","-$55,067,612.00","-$55,011,912.81","$486,000,000.00","$1,028,000,000.00","$1,514,000,000.00","$6,503,000,000.00","$2,401,000,000.00","$8,904,000,000.00",-3.63%,17.00%
2006,VA,Virginia,"$193,646,945.92","-$152,117,823.00","$41,529,122.92","$2,394,900,000.00","$2,377,800,000.00","$4,772,700,000.00","$25,961,400,000.00","$5,960,400,000.00","$31,921,800,000.00",0.87%,14.95%
2006,VT,Vermont,$0.00,"-$1,559,698.00","-$1,559,698.00","$361,000,000.00","$529,000,000.00","$890,000,000.00","$3,732,000,000.00","$1,214,000,000.00","$4,946,000,000.00",-0.18%,17.99%
2006,WA,Washington,"$82,117,047.78","-$175,475,729.00","-$93,358,681.22","$2,956,000,000.00","$3,103,000,000.00","$6,059,000,000.00","$21,742,000,000.00","$6,097,000,000.00","$27,839,000,000.00",-1.54%,21.76%
2006,WI,Wisconsin,"$83,153,998.18","-$214,266,911.00","-$131,112,912.82","$1,801,000,000.00","$2,693,000,000.00","$4,494,000,000.00","$26,316,000,000.00","$7,166,000,000.00","$33,482,000,000.00",-2.92%,13.42%
2006,WV,West Virginia,"$186,892,054.87","-$140,858,759.00","$46,033,295.87","$573,000,000.00","$1,542,000,000.00","$2,115,000,000.00","$17,126,000,000.00","$3,277,000,000.00","$20,403,000,000.00",2.18%,10.37%
2006,WY,Wyoming,"$938,567.74","-$10,948,004.00","-$10,009,436.26","$136,000,000.00","$273,000,000.00","$409,000,000.00","$4,244,000,000.00","$1,366,000,000.00","$5,610,000,000.00",-2.45%,7.29%
